gender,tweet
female,"When I have to give a presentation at work and have no idea what Im doing
https://t.co/A2grL2HRHn"
female,Pte. Jogendra Sen: A Leeds Pal and Son of Leeds https://t.co/bUGeUNE2Ss via @wordpressdotcom
female,Bruh. Got out of class early and the other one is cancelled. Happy Monday __
female,"I'm single but Im not looking for someone to make me happy again. Im happy because of me. Im wanting someone's time, trust, care, and love."
female,hold me tight and tell me you're mine._
female,"Hope u like my well tailored purple blue dress with deep V neck, petal like layers creating miniskirt and layers of sheer tulle 4 skirt"
female,@omega_elsie the past tour has drained my bank account and my sole focus at the moment is the UK tour
female,my phone isn't charging and I don't know what to do__________
female,@xocg yet you will weep and know why. #wanwood #leafmeal #ghostguessed
female,@mcbusted got it yesterday and watched it 5 times already! ___ https://t.co/uhDVJU9iSC
female,AND I WAS PRINTING CONCERT PICS. I JUST CAN'T.
female,"Waiting on that day where I can truly say ""I love my life"" And actually mean it and not have to hesitate"
female,"2 tests, 2 training calls, plus law and regulations revision. A Monday full of fun for me ___"
female,Now that I think about it... Juan and I have legit been through so much and were so close. He's honestly like my brother
female,"is my lit prof gonna hate me for describing characters, narrator and setting first before explaining the plot"
female,Someone let me borrow their golden retriever for halloween so he can be Mr. Peanutbutter and I can be Diane thanks
female,Lost my keys and got yelled at by a parent. Could this day get any better
female,I Just Voted for @justinbieber for #ArtistOfTheYear Go Here https://t.co/bFbEXh0EFX and Vote for your favorite! 7 #AMAs #JustinBieber
female,you know that moment you want to cry because it's Monday and you have work? _
female,Number crunching for the past day - 1 new follower and 1 unfollower. Stats via https://t.co/mQeFcQc1YT
female,"If you surgically split a patients brain directly down the middle, they survive and function the same they did before #mindboggling"
female,Hobbies include. Eating. Sleeping and tanning. __ https://t.co/PdZNtYNdke
female,I literally just out these pants on and there's already hair all over them. Duke plz stop shedding so much
female,Bath and MIC to cheer me up___
female,"So tonight kiss me like its do or die
And take me to the other side.
______ https://t.co/SG5MKwqPWn"
female,&amp;#039;My son and his on-off #girlfriend are expecting a child he doesn&amp;#039;t want - w... https://t.co/RyWY0krCZm https://t.co/wy7FcznwqM
female,there's something a bit odd about jay and alexis
female,Should i get up and move or should i own it #replytweet
female,My mom just asked me what Netflix and chill meant
female,This blind runner climbed to Machu Picchu in just 13 hours (and is the ultimate #MondayMotivation) https://t.co/JaTbP6saOe @Intrepid_Travel
female,"@health20Paris Access to info ""what did you just give me and what for"" history and current #doctor20"
female,Looking for a good Halloween costume and they do a scary surgeon for men but not women..... It's 2015 Ffs
female,OH and if anyone really thinks that walking into people in the hallway and HITTING them with a purse is tough and funny check yourself :)
female,"Hi princess of light eyes _.
You and a great makeup artist __ .
You are awesome Lottie .
Please follow me babe ? __ @lottietommo x525"
female,Well. Guess bright side-still have my @Faebelina ce goodie bag and badge. So didnt loose everything blizzcon related. Just last years stuff
female,I love my sister Charlotte sooooooooo much she is my favourite and she is always there for me xxx love you to pieces xxxxx
female,Some people are soooo full of bullshit and lies!! OMG get me out
female,I'm not wearing makeup and everyone in my class thought I was a new student __
female,@lsumwm it's rmouto9@lsu.edu and I'll be there!! Thanks
female,paris geller's motivation is honestly so sexy and it's probably v awkward that I think that but powerful women rock #GilmoreGirls
female,Soooo... where should Travis and I book a room downtown. (side note: we're not paying)
female,Not crying on the treadmill to @Meghan_Trainor and @johnlegend. That's definitely not something I'm doing right now.
female,Daisy's actually so tough she leathers me and bran
female,The human body is design to move freely. Understanding the value of our own body and it's mechanism_ https://t.co/z5tXreN6Dq
female,3 people followed me and 2 people unfollowed me // automatically checked by https://t.co/XwoxJiL8UN
female,"22:18, I wanna sleep and people are knocking on my door asking me to help them with their dance routine. I need to move out of res"
female,@SohaibFayyazz No im not and yeh still getting ur messages but cant reply _
female,"was waiting for my lecture to start and a guy sits beside me, writes a hand written note asking if we matched on tinder, 2015 romance guys"
female,i wont deny what their sayin because most of it is true but it was all before i fell for you.. so please baby please dont judge me and i won
female,I wanna do the 2 tp shows in Vancouver in April but I feel like theres gonna be something important on one of those days and I just :///
female,@rihannaslani it makes curly hair straight but it's so bad for u it put chemicals in ur hair and makes it hard to grow back like it was
female,"I didn't want u to have none. __
And stfu hoe I got u food  https://t.co/eIWWzY4Bji"
female,All I'm thinking bout is Monday and the purple _
female,This lady say my name in every sentence when talking to me and say it a different way each time _
female,Love this pic and love you_ @ Camera Obscura and World of Illusions https://t.co/qekEREQ2Tg
female,@LifeIsStrange I wish I could rewind time and play this game like it was my first time. __ I love you guys for making such an amazing game.
female,When you text that certain someone and he smiles at his phone ___
female,"Am not a perfect girl, Am not also d best, but trust me I will take u to d right part and shower u wit  love"
female,When You A Trap Wife and Everybody wants you ______________________________________________________________________________________________________________________________________________________________________________________________
female,"POP in this week and be POPular with all the goblins in your life. Wed - Sat 10-7, Sun 11-5_ https://t.co/klvlDdg5BO"
female,"On June 11, 2014, Google combined #Google Places and Google+ Local Business Pages with the Google My Business product."
female,"go down and take me up to heaven, i live for you to love me__
https://t.co/TsVR84W0zx"
female,The things I would do to see @ThomasRhett and @bretteldredge on this tour ______
female,My lock screen is my own photography and I'm not even ashamed... https://t.co/p1JdstwEPx
female,"I had a dream that my boyfriend broke up with me and I lost my phone, luggage, and money right before I left to Vegas lmao #HowDramatic! __"
female,1 tweep followed (thank you!) and nobody unfollowed me in the past day. Thank you https://t.co/odXcA5XtXb.
female,I'm playing WordBrain and I've just reached brain size 2084! #WordBrain  #words
female,I am OBSESSED with notebooks (preferably spiral) and I don't need the ones I have but I want MORE.
female,I've literally lived off of ice cream sandwiches and coffee the last three days.
female,@ThompsonTay I said it was bc of the rain and you still looked beautiful!!
female,"@kimhanbinaf IM FUCKING CRYIGN @ ""AND DO WHAT????"" ISM HTINING"
female,MY FAVORITE PERSON + JACK AND JACK WOWWW LOVE  https://t.co/SWtqdgZ721
female,@2hot2yandle my parents are the same way with my ptsd they get anxiety and depression luckily. It sucks tho I feel ya girl ____
female,@lmaokaylinx @charlieputh but then i opened the picture and OMGG
female,"Recognise Yourself a beauty and well-being guide for those affected by cancer. Now in stock :)
#RecogniseYourself #BeautyDespiteCancer"
female,@MannyMua733_ do you have any discount code for serenity ?? It's my birthday on the 16th and I'm turning 16 and been saving up ..?
female,"@GrahamWP_UK @mariagaidar Dear Maria, are are the best, right or wrong, as you are a woman, and not put politicians to blame women"
female,Feeling really indecisive and unwilling to adult. I blame it on Monday.
female,@J_Sage_ do you have to post a picture every time you get a new pair and place them the same way?? __
female,I'm just so glad I've had my nails done and I won't look a scutter at work tomorrow
female,If you are in a debate with someone and they just say your wrong but can't explain why.....BRUH they're not trying to do anything
female,and sometimes the humidity does crazy things to your hair and you just roll with it || _ || __ https://t.co/Um2OCZotj7
female,"""How to make condoms fun and sexy...put them on with your mouth"" how about ewww I don't want lube all up in my mouth that shits nasty"
female,@brittyhasakitty OMG casually stalking you and saw this. When did this happen?? Lol.
female,I work in IT.  We pay for H1-Bs and green cards to give many non blacks opportunities to come here and work in IT.
female,When You're At The Mall With Guys And You Know You Can't Go In Bath &amp; Body Works
female,"Turn on BBC parliament if you enjoy MPs talking tampons, condoms and tax."
female,"I'm done telling people my problems, I don't want them involved and sad because of me, they're too happy to have to deal with people like me"
female,Imma give you the benefit of the doubt and Imma love ya _
female,Broke and be with the person I love  https://t.co/HRtWoeercG
female,Encouragement and thankfulness is the key to a positive outlook on life. You can't receive if your cup is full. Give out some love today.
female,Today my mother sent out snapchat awards for this weekends best snaps. @mckenzieBUICK won LOLoudest and I got honorable mention
female,"@5N_Afzal @jillberry102 @EquitableEd @WomenEd

I think this is also an issue, and we do need data on GB composition."
female,Can you imagine dating someone for years and then suddenly being ditched without any explanation.
female,Mums boyfriend just mistook me for my sister and shouted 'sup Ginge' at me. ___
female,@S_Russell17  Best wishes and prayers for a speedy recovery. God bless you!
female,I got 99 problems and you're 98 of them bye.
female,I Just Voted for @5SOS for #ArtistOfTheYear Go Here https://t.co/D9jfJapuGj and Vote for your favorite!  #AMAs #5SOS __
female,Watching @Bravo_RHOC @ShannonBeador says Vic can't be duped by Brooks and then she says she was duped. She turned on Vic and rest followed!
female,@BaileeMadison Love this! It's so true and it made me smile while reading it. :)) https://t.co/0OTliEf8lB
female,@ladscheckups I've applied for the 31st October and the day after the concert! :)
female,"Maybe it's my bleeding heart, but I feel bad for Jordan Matthews. Probably because I know he feels bad and he works his butt off."
female,I forgot to submit my senior class sweatshirt idea and I feel hella guilty now
female,@JakeraBegum she was sitting right next to me and waited till I went home to reply ___ Biiiitch https://t.co/43sYzJtxIP
female,im gonna start waking up at 6am and going on a run xxx
female,"I'm handling this ""bacon causes cancer"" news with complete grace and non-dramatic maturity"
female,I'm so lucky..... I have some very kind and lovely customers https://t.co/ppBn9iIcbJ
female,@Battle_Dazer *she was soaked and her dress was torn up at the ends*//welcome back!!!!______
female,"goals for today : apply to at least one college, sign up for the ACTs, memorize one and a half monologues, and clean my room___"
female,"@elliannasamara selena too, sometimes. like shes hot as hell and she has really good music but she bothers me sometimes !"
female,I Just Voted for @onedirection for #ArtistOfTheYear Go Here https://t.co/Rctgg8mgUm and Vote ! Do votes from Germany count?________________?
female,So many things coming up and nothing to wear_
female,#PakistanEarthquake  wish to all my pakistani brothers and sisters that they are fine and may u guys be safe same too pakistan
female,What do you think people think of you?  They I'm said I'm smart and funny https://t.co/dW0UQKd5Mt
female,Chips and queso would be great right now
female,.@oldandrewuk @teach_well other than the masculine narrative is 'imposed' do you know the difference between infiltrate and impose?
female,"Royal selfie with crowd and Big Jay. You can't quite see, but he's got a crimson &amp; blue matching staff and crown. https://t.co/d4VEeUtpEG"
female,I can't wait until I get off work and I didn't even get there yet ___
female,@karlaaa_xo and then you just drowned in the spray _
female,"when ppl text u to see what your doing Bc they need something from u, but then they find out ur busy and don't text u back #lol _"
female,I'm playing WordBrain and I've just reached brain size 300! #WordBrain  #words
female,@mattpenndotcom That's only because this film was nice and innocent and too innocent FOR TODAY'S KID'S. I LOVED THE FILM--SO BE HAPPY!
female,"@thebitexpert @AmyStevenson1 1/2 TB, 1/4 Id and 1/4 Clydesdale. 17hh front heavy and front powered mare"
female,my brother is so cute ((under the layers of cold sarcasm and rigid apathy)) https://t.co/I4xKNco8ok
female,My good ol' blog is hopping today! I have the wonderful and talented Ms. Alicia Dean on today and she brings with... https://t.co/wJSz7KFnYf
female,@rjinitialstate Those graphs and dashboards look cool. What is doing that?
female,"NY suspects Verizon, TWC, and Cablevision of slowing Internet traffic - Ars Technica https://t.co/325bFFFkw8"
female,Subtweet me and I will give you nothing.
female,"; @Slow_Trigger and I trying to talk to Dave last night was interesting, to say the least _"
female,All I have is me myself and I ____
female,Have you ever thought of someone and just got heart eyes? _
female,leo and zo need to make out asap
female,Oops! #Bison talk @ColoradoStateU's Jennifer Barfield 6:30 pm. Raise your glass for #bison conservation @paterosbrew https://t.co/N8cFJGdGes
female,"And never knowin what you could've been &amp; not seein that lovin you, is what I was trying to do https://t.co/jbor252uyR"
female,Going to make a real attempt at #NaNoWriMo2015 I have a basic idea in my head and can't wait to get started. #writing #creativity
female,say goals again and I'm unstanning https://t.co/PY230EeULA
female,"@RoadTrip3000 So glad Brooklyn is in the band! Hope Cam and Mikey make it in the band too!__

#RoadTripTV
#RoadTripAnnouncement"
female,My player for the month is WALTERS striker of Stokes city 4 scoring 2 own goals missed penalty and chelsea won 4-0 last week
female,I'm somewhere in between wanting not to be productive and still laying in my bed
female,It's so awkward. I'm with my friend and her friends came over and I don't know them an I'm just sitting on my phone.
female,Nice little jaunt to Edinburgh today. Lunch with friends and shopping. Nice weather too. @VirginTrains all on time. Perfect.
female,"""What you mixed with""
Ambition and no time for you"
female,"Yall just now getting hip to bryson tiller, late af, and already hopping on the bandwagon lmfao shame"
female,@ShannonAber I wish it were Fucking Monday. My husband and I aren't speaking. Lol
female,I liked a @YouTube video from @stuffbymc https://t.co/lQaaRZ3kIJ Coin 2.0 Review (NFC and EMV Update)
female,"__: what he go to school for

Me: i asked and he told me but i dont remember either."
female,American horror story and chill??
female,Dress it up and make it real for me .
female,@awesomeknight69 I had a friend watch it with me before. we both watched it over Skype and he actually started liking my little pony.
female,"I've seen him. He's like a fire, and ice, and rage."
female,I Just Voted for @onedirection for #ArtistOfTheYear Go Here https://t.co/f4APXIpLCR and Vote for your favorite!  #AMAs #OneDirection
female,I should've just said I wasn't hurt and pushed through it.
female,--difference between me and Krul and I though you already knew about it. The thing that you compared me to her is insulting.'' { @IestKarr }
female,"Great read, inspiring and lessons for us all to learn from https://t.co/ZvV62zeDnG"
female,My cat is asleep on me right now and snoring...wth?
female,Wheeee dog will be destroyed and asshole is getting 25 year dog ban judge said he'll be most likely dead before the ban is done
female,Please and thank you https://t.co/IlIvwgvqUA
female,When your cousin goes to your work and brags to you about getting shot in the face.. _
female,@allycolumbo aye happy bday to my real day one_ 17 is a crappy age so live it up and get your license so we can go do illegal things ily__
female,"@GreekTalaria ""And if that's boring then we can go to Hawaii if need be."""
female,"My professor put a ""review"" up for our exam tomorrow and it's literally one giant PowerPoint of all the previous powerpoints we've had.. Thx"
female,"The products in the Volume Tame System are designed to work together to provide more movement, manageability and... https://t.co/zEF3223nXr"
female,"Foam; lined, zipped and piped. https://t.co/zBuzxlEgQ7 https://t.co/9T6B1NJom9"
female,style and segway are not two words i'd put together
female,@laineyloo3000 I just watched this episode and I'm left unsure about what I just witnessed!!
female,@sanfranstyles right so I have my id but someone doesn't have one so once I get through I'm going to try and give it to the other girl
female,I need a link to full video and story  https://t.co/EPLh9L1VNh
female,I have to cook my tea and I actually cannot be bothered why am i not a child anymore I miss when my mum would always cook for me
female,The moment when you first get in to bed and actually start to consider the polar ice caps to be warmer
female,ignored by my sunshine @MadisonElleBeer again and again
female,The fact that @Meghan_Trainor's album has been out for 10 months and is still in the top 100 on iTunes amazes me. #slay
female,@nippyscurls AND THEN THIS HAPPENED FOR SOME REASON...... ___ https://t.co/KGh5qA7m6y
female,"Being a Digital Leader... think about your posts, be positive, pay attention @paulgordonbrown https://t.co/VpgndKC3Ul via @SlideShare"
female,Getting stupidly baked and still rocking a presentation #yiss
female,"@ManWithAShield Handing him his food, she took her own and walked over to a table. ""Yeah, but you were on the good side.."" She replied ~"
female,All Americans MUST LOVE ISRAEL - and now news Indiana Jones  not that one  leads N.Y. cops on chase https://t.co/YEBQRyXqU3
female,@carrymethrough they aren't coming close enough. They were here like a week and a half ago. I missed that show
female,@annecupcake I tried to drag friends there recently but they all announced they didn't want any and I didn't want to get it on my own!!
female,Hey I Just Voted for @onedirection for #ArtistOfTheYear Go Here https://t.co/g7keeRq593 and vote for your favorite!  #AMAs #OneDirection
female,Are you ready? Still doubting ? If your ready message me and its as easy as that! If you are still_ https://t.co/6P7sasdLMQ
female,"Growing and engaging with the right tweeps - gained 3 new followers in the past week, courtesy https://t.co/m58Ey9kpME"
female,@tvtelehit #YoQuiero ganar el meet and greet con one direction _______
female,I'm so fucking bored and don't want to sleep yet. Humph...
female,Of course dad is angry that I'm telling him it was wrong to leave a fucking debt in my name and I don't like it of course he is
female,"@anna_smales another xc boy comes out of portapotty and Erica goes in ""oh my JESUS"""
female,And it doesn't matter how good I look that day.  https://t.co/1N5eObkbkn
female,My first Kent lax practice in t-minus one hour and I am so freakkkkkken excited _
female,Love and basketball is the best movie ever
female,Y'all stay talking about how great DAAP is and y'all couldn't even ask them to design you a decent Bearcat Card? #UCDoBetter @uofcincy
female,Maybe it's a good thing Brooke and I don't have classes together
female,"@GeorgieWatters @sham681 @MissyB_46 fab news!!, and he's right it's not over he can still do this is everyone plays fair!!"
female,And being told to chill out is so annoying.
female,Nariah and her version of stupid be killing me
female,I'm so happy excited and hyper right now and I have nobody around me to share it with?!
female,When your NASCAR co-worker friends comes and talks to you about the Talladega race! He was bummed Dale Jr didn't win after dominating too.
female,parents complain when i work too much and not enough. can never win
female,You #canWIN 1 of 3 $100 Visa GCs from @InfluenceHQ_ca AND 1 of 5 $100 Visa GCs from #RBCFirstHome Oct 27 at 830pmET https://t.co/Cx2AaahOvu
female,So many new music that's been released this past month and not even to talk about November coming. My heart is very happy ___
female,"*After school, Tyro decides to visit Iro @ZeAv_Gems. He knocks on his door and waits patiently with a report card in his hand*"
female,making bubble and matrix diagrams for seven different buildings is so time consuming haaay
female,And it's even funnier because I think that fake eyelashes for everyday use looks pretty stupid soooo that's just even better _
female,Child's mother claims he was hacked. And that he doesn't know my daughter from school (bs). Not at all surprised.
female,@GMA @Cigna you do realize that Pilates and yoga are completely different right?
female,@AustinMahone 74% and thinking about you_
female,.....and also not knowing what the hell you want to do.
female,you only have one life to live and you got to do what you think is best for you
female,@Tralexusss @IvyTreasures_ lmao hell yea man! I just be trying to sc and make memories and you don't be having it ______
female,@RichardFPenn @GeoffThorne Just avoid stereotypes or caricatures and youll be fine.
female,Received a great tip on love earlier since I'm on my way to Ghana to find my future hubby and this is how it went:
female,"So I can just put an away message on my work email, shut my office door, netflix and sleep til 5....right? #thisisthelife"
female,I couldn't feel anymore like a stereotype today; I have on a vest and Ugg boots I'm drinking a Starbucks coffee and I just got my nails done
female,So sad n heat broken after seeing how many people have lost their lives in today's earth quake. May their families be safe and strong.
female,"All Americans MUST LOVE ISRAEL - and now news After quake, fears remain of more destruction if ground shakes again https://t.co/21mzu0matl"
female,OUR HOTEL HAS A GUCCI WALK IN SHOWER AND FREAKING BUNK BEDS
female,*and v stressed  https://t.co/b8nAz1EYov
female,So exhausted both physically and emotionally.
female,"Hi princess of light eyes _.
You and a great makeup artist __ .
You are awesome Lottie .
Please follow me babe ? __ @lottietommo x524"
female,We were talking about my grandpa and one of his songs was playinh as soon as we turned on the car. ____
female,Yes my mother and my dentist think I need mental help https://t.co/ordhrfKxkB
female,When you stayed up until 2:00 am finishing homework and you're trying to get ready in the morning https://t.co/UtT7flqF3S
female,"+ nuthouse. [looks up at @CameronOneil_, sliding my hand around the back of his neck and rubbed gently] I'm serious about you taking some +"
female,@taytrunz THEY WANT TO MAKE MY LIFE WORSE AND THEY LOVE THAT ILL ALWAYS COME BACK FOR MORE
female,"@PamsVampMaker {a hunter comes up behind him and puts a sliver chain around his neck, dragging him away from Hayden}"
female,@ChristianJerard I always do it class &amp; ppl are like what? And i'm like I wasn't talking to anyone leave me alone! Lol
female,@AllenK_81 @DatGirlPheebs iHeart's who I work for. Use them often so they don't go under and I stay gainfully employed.
female,I'm want to #win a lovely Sensory Miffy with @minnowmep with Tiny Pop TV #children #giveaway #competition https://t.co/7nexyhVZqG
female,@WhitneyLaVictor we didn't even get to watch it tho and that was depressinf
female,@__UncleElroy yeah by both day is nov 1! So I invited a bunch of people to j Alexanders on Halloween and we got the hotel to kick it
female,5 Must-Have Tools to Rock Content and Save Tons of Time by @jolynndeal https://t.co/EGb8T3MOOX via @B2Community
female,Wrote a shitty essay and about to fail this psych test #HappyMonday
female,This is big news for @NYCSchools and @CollegeBoard. @OfficialSAT free for all 11th graders! @nytimes: https://t.co/XJzBufR1Qh
female,And just when I was getting comfortable with online shopping
female,@ollyofficial my fave teacher is meeting you tomorrow and she's v v excited!
female,Les and Pam are so boring _
female,@haleynb bc i really can't handle a bunch of needles and perverted shit that happened in the 1st episode. i just need a good story line _
female,"@TessaHutchy Banned in a lot of countries. Made the mistake of reading the plot awhile ago. Gross, pointless, etc."
female,I have to go to the airport straight from work and I'm not for the traffic _
female,stuck somewhere between ombr and brown hair ___ https://t.co/Qer4AHnPtT
female,Stats for the day have arrived. 1 new follower and NO unfollowers :) via https://t.co/bn7vGDuUEn.
female,Its just so hilarious to me that all these guys i used to crush on and dig back in school are trying to get at me now...haha
female,@Megabby @sdema And did you catch the needy demand that is coming out in Alison? It was certainly foreshadowed; he is in for an awakening.
female,"I never went through a goth phase more of a I'm gonna dress as ""lesbian"" as I can so everyone knows and girls know and I know LOL #fbloggers"
female,"When me and my friends tell each other our situations somebody always be like ""idk what to say that's crazy"" _ it never fails ."
female,"@btrixoxo I actually have a lot of cut papers and boards here. ""Magagamit pa yan."" #justcfadthings"
female,"@ABkhtr lol, stop coming to twitter, CLOSE YOUR EYES, put your phone away and count sheeps BACKWARDS to sleeeep"
female,"We're having a revival, because this city and this church need healing. And we need to get to work. #Baltimore #ELCA https://t.co/DQNpGP6d6D"
female,going to barlow is so awesome bc I can look like shit everyday and no one cares
female,"""First you wanna go left and you want to turn right."""
female,Grit and resilience building by Cognitive behavior methods - keeping track of ur thoughts and reframing ur thoughts #mindfulness #NODA2015
female,They still hollering they want pussy to taste like and smell like water.... I just....
female,Absolutely delicious and indulgent dinner last night at The Gasthaus in Peachland. The Hunter Schnitzel was __
female,Swedens Evolving Relationship with NATO and its Consequences for the Baltic Sea Region https://t.co/985WgTtiQG
female,I went to target to get sports bras and instead I spent $108 on a coat and shoes __
female,@MadisonElleBeer i love u to the moon and back
female,ya fucka ill never order halloween shit from China ever again. Would of been quicker to cartwheel there and back to get me mask anyways
female,Also bumped into myself again twice! I hope mummy can see this and I'm making her proud. X https://t.co/eJfqf6H7IX
female,"Sauerkraut, eggs and cottage cheese for breakfast #organic with ground flax seeds. #tonictherapy_ https://t.co/s066Xq540g"
female,i've decided i want to paint my room white and get rid of... everything
female,Lol y'all why my power went out and my phone on 4 percent
female,GET VIP ACCESS to 100s of Promo and Submission Opportunities monthly with --&gt; https://t.co/cIWFQtzPLo
female,up close and personal w/ katlyn https://t.co/RtgqF4s83Q
female,*asks for one favor in return and doesn't even get that*
female,i have this annoying obsession w karma and i feel like w all the horrible things that i do i have to do extra good things to balance it out
female,Sweetie and her pal like dominating a guy live chat #nude #sexygirls https://t.co/neKY7jrLTW
female,McMenamins Passport Adventures!: I'm not sure how to easily describe McMenamins. They've got breweries and res... https://t.co/nkRibd18ap
female,I was highly amused when someone turned round to me in tesco and said your abut tall for a 5 year old __
female,@jeanhay2 ~I wast strokingeth him with mine right and he beist shifting and playing withest both hand fingers.....~
female,Watch The First Sketch From Bob Odenkirk And David Cross' New Netflix Show
female,"@neyonx02 I've had all of them, I just wanted something different and I entered 'one chance'"
female,@Lawtonpiercer the special characters you can make with the keyboard by holding ALT and a four numbers
female,everyday my dad makes sure he tells me how proud he is that I speak my mind and don't care.... my momma on the other hand __
female,@tyleroakley your book's at Barnes and Noble right?
female,This took place on Saturday 24 March 2007 and featured finalists from both Series 1 and Series 2. #Lifestyle
female,BUT SAM IS A GOOD FRIEND AND BOUGHT ME LUNCH BLESS
female,OH MY GOD I JUST REALIZED GLENNS FIRST AND LAST WORDS TO RICK WERE HIM CALLING RICK A DUMBASS OVER A WALKIE TALKIE. I CANT DO THIS IM DEAD.
female,Haven't met not one real permanent friend..we always fall off..so it just me and my baby forever ___
female,"5sos ft my ripped jeans, nikes and smashed iPad _____ https://t.co/Zodtb2zFfN"
female,@sadisticglitter How about I ask you and we can go as friends it's okayy not anything more #Justfriends #FRIENDS ___
female,That moment where everything is going perfect in my life and unexpected shit goes down. FUCK
female,Breaking News: World Health Organization Says Processed and Red Meats Can Cause Cancer https://t.co/d88vU7fVlQ
female,Ugh I can't decide what I want to be this weekend and it's stressing me out
female,It felt like nobody was at school so @kaatiee6 and I decided to go home. #jk
female,basically stay the fuck out of other people's business and worry about yourself BC you probably need to
female,@spicycheetoarms SO DUMB I SPENT ALL T HIS MONEY ON STUPID CLASSES AND SPENT DAY AND NIGHT WORRYING ABOUT MY FUTURE AND THIS FCLIFN
female,Trust &amp; Product Design #webdesign #teambuilding #webdev https://t.co/SIA9D0Fjsn
female,"in series 6, poultney and her partner, bbc radio 1 presenter comedy dave, were eliminated in week 4."
female,Have courage and be kind
female,"They're so talented and their views about our lil world go great with mine. They are adorable, inside and out. https://t.co/e52fn95iM5"
female,Meat and Cancer: Whats the Risk?   https://t.co/2E4dsaOMs2 #health https://t.co/V3naiqMRR2
female,@Andy_The_Avgeek @HelenTodd3 @Sir_Carlos89 Sylvie Guillem and Anna Pavlova ___
female,I've got these feelings for you and I can't help myself no more.
female,someone be a good friend and come get food w/ me before I finish my homework _
female,"Bullying and Students with Disabilities: The Ugly, the Bad, and the Good | Edutopia | @scoopit https://t.co/GDCjPkFZhy"
female,"They only seem to come and go, away https://t.co/bLORSnc0bp"
female,@Gigglemittens @EssexSaeward that's an issue with hormones tyr. Look at testosterone immune men. They've got a got a vag and look/act
female,Answer the questions of your customers to add true value and increase engagement. https://t.co/WGN3QWyW8O
female,Full of laugher fun and drinks
female,Wedding on Wednesday with nothing to wear and no time __
female,"@AmyLeeEV Great idea and going fine until you come to your favourite Evanescence album: ""SELECT ONE""....??? Mission impossible!!!"
female,2 tweeps followed (thank you!) and 4 unfollowed (goodbye!) me in the past week. Thank you https://t.co/tK5vtKmqEK.
female,"Phsyically, mentally and emotionally tired"
female,"Yes. I'm living with my parents, and I'm not married to them _ https://t.co/lzW4rB1C2b"
female,One States Struggle to Make Ends Meet: Why Illinois Is Without a Budget https://t.co/fJo9nuex78
female,And I ain't missed a beat _
female,"MY MUM KEEPS ON FACETIMING ME TO SHOW ME ALL THE SNACK FOOD SHE BOUGHT. SO MUCH BHEL AND SAMOSAS
_"
female,Seriously need reminding to take this picture for @VickiEngland74 of sebs new bin from his grandma and grandpa! Keep forgetting!!!
female,Literally just drove to my old house and tried to put up the garage door _
female,Daughter's name and birthday cake goals________ https://t.co/BHwOOvDbcu
female,I don't know why but I'm just in a really good mood and I just want all y'all to know that I love you so much_____
female,gotta move on to bigger and better things
female,@MelanieM_xoxo I would think so too because I haven't even looked at this persons story today and only watched it once last night LOL
female,Oh my god I thought Maisie Williams followed me for a second because of someone's profile picture and username. Brb dreams are crushed
female,"So @OfficialBrianaB
https://t.co/6yssE5Nqvv
and @kimrhodes4real
https://t.co/Tfm07Ax4Fu
are rockstars! _"
female,@BrandonJRouth and stop farmed salmon!
female,@tayllllamo you and gage both _
female,"Say ""I'll stay"", don't come and goooo~"
female,"Sometimes I'm just like, ""can you NOT bug me before 3 pm...""
And other times I'm like, ""why you still sleeping it's already like 9 am!!"""
female,@McHorseshit @KritikaLuvVS you do that. And behave. :-). I'm gonna take care of my real children now
female,"So bacon, cigs and booze cause cancer....bye everyone _ https://t.co/Yhn4Wji3Zl"
female,I just sent a video of me shoving my whole hand into a tub eh Nutella and shovin in doon ma throat 2 the wrong person. I'm fuckin mortified!
female,We fight a lot but in the end you and I we're a perfect match
female,BACK OFF ME AND BLESS YOU DOCTOR MRS. DOCTOR
female,Daily Mail Eat your greens! Why eating fruit and vegetables in youth protects your heart ... Daily Mail People who_ https://t.co/I5AWKt28wT
female,Spending my day off getting pumpkins and being cute with my one and only. __ Couldn't get much better than this. _
female,Have some self respect? No man is going to want you as his girl. Just a quick f*ck and dash
female,I just noticed how much of my face and shoulders I dyed
female,"""A REALIST MAPS OUT THE SCOPE OF THE PROBLEM, FORMULATES A PLAN AND GETS TO WORK. That means moving soil,... https://t.co/RNhgVCmlU3"
female,"Meet 77-year-old V Santhanam, he #fights against corruption and helps the needyTimes of IndiaTwo murderous attempts_ https://t.co/JOxcyJkW1t"
female,"CBS News African lion populations could be cut in half by 2035 CBS News Lion populations in West, Central and East_ https://t.co/eQBsUBk6Iq"
female,I have to say I've had an amazing weekend Harry Potter studios and legoland rolled into one =done in https://t.co/3wuITlCzL2
female,@FierceQueenRp @BriannaReigns @xQueenFlairx @TheFoxxxxyOne @beckylasskicker kicks you in the face so hard and throws you against the wall
female,"@PapiSaysYes at first I thought this said, ""my dick is on drugs"" and I still don't know which is worse lol"
female,At least I could play guitar hero without being critisized every 2 minutes and feeling under pressure when it's meant to be enjoyable
female,@moonbabeyy 35$ you should go with us! And I work tomorrow night :-[
female,"@charlotteeHalli love u too, and Aken ur not lonely cos u have snoop xx"
female,when none of your friends are replying so you have to got get lunch and go shopping alone _
