gender,tweet
female,They been in the South London press and on the news I know about my town the genuine people and those who are fake hustling
female,When you're 20 mins early to an advising appointment but the bitch before you goes over by 10 mins_
female,And this is why @ColtonLHaynes is forever my #mcm __ https://t.co/HsAhwcNDH4
female,I Told Him Hr Got The Wrong Number and The Bitch He Missed Was Dead
female,@StJude I hate cancer. I will be keeping Sofia in my thoughts and heart.
female,@red_labour @philewis @Emily_Benn How about you realise that we're a broad church and some ppl in the party don't agree with your opinion?
female,Up and thankful
female,@HRCage and ive never seen men describe a realistic woman on here
female,Woman showing her delicious tits and pussy for you #webCamGirl #porn #tattooed https://t.co/rvhMdPFzFp
female,@micayluv *hides cat in the dz house*
female,#Diets consisting of mostly #wholefoods decrease the unhealthy fats in processed foods &amp; increase good fats in omega-3s.
female,Come to win an Amazon $50 Gift Card.Thanks to @INNORISHOP and #Yorkim https://t.co/6WKQ4dRCtc
female,Aaron Cook doesn't churn butter. He roundhouse kicks the cows and the butter comes straight out.
female,@btbusinesscare thank you. I have just DM'd you with the information I have.
female,Received a great tip on love earlier since I'm on my way to Ghana to find my future hubby and this is how it went:
female,i realize i just retweeted something from curtis lepore and i had to undo that real quick
female,The 11 WORST Foods to Eat When You're Stressed https://t.co/ZeeDyK4MdK
female,"Listening to the same songs I used to listen to 2 years ago, but the only difference is that listening to them now, I understand the lyrics"
female,@VitalVegas and I'm sure they'll be no less douche-y...
female,"I started playing #DragonAgeOrigins again--as a different character, you know--and there I go falling in love with Alistair once again."
female,In the mood to watch The Notebook ..a good cry @ a love story is my thing ___
female,@MrSiberi SAME. That's what i said in my seminar and everyone was looking at me like I was mad. But I guess it's not exactly equitable
female,And when you find it... You're gonna wish you didn't.
female,H17BD TORI ____ i hope you are having a good day. I know we aren't the bestest of friends but you're still my friend and i love ya crazy self
female,"I'm single but Im not looking for someone to make me happy again. Im happy because of me. Im wanting someone's time, trust, care, and love."
female,I work in IT.  We pay for H1-Bs and green cards to give many non blacks opportunities to come here and work in IT.
female,Scarf hair is in full effect. Aka: a bird size nest of tangled hair at the back of my head
female,THE VAPORJOES $1000.00 GIVEAWAY! https://t.co/Ng4UATpk0Z
female,"NY suspects Verizon, TWC, and Cablevision of slowing Internet traffic - Ars Technica https://t.co/325bFFFkw8"
female,Hunting for tips to make better choices at the grocery? This study shows eating a #healthy snack 1st helps! https://t.co/bOMzZYzUDJ
female,"Hey brad, hope you smash the show tonight!! Can't wait to see you and the boys on tour next year!! Ily
@TheVampsBrad
Please follow me
X32"
female,"and a lotta, lotta puppies"
female,WHAT THE HECKKKKK!!! Why do people from school not follow me back on Twitter?!!?!?????
female,if yall want a place to request from download the 5hontour app lmao they have thousands of stations to chose from
female,This lady say my name in every sentence when talking to me and say it a different way each time _
female,I want to spend a few nights at the Nickelodeon resort tbh
female,Meat and Cancer: Whats the Risk?   https://t.co/2E4dsaOMs2 #health https://t.co/V3naiqMRR2
female,"For some reason I tend to be really hungry when I have a tuna sandwich and I end up being like omg this is the best thing Ive ever eaten."""
female,All chick photos and videos. Cute chick strips so camgirl #babe https://t.co/OhMFArX4Ca https://t.co/zNYaH0efG0
female,@4allthingsnice I was actually going to make a calendar from all the cat pics I had from my time in Greece. I had so many. :) #travelpics
female,I have the best bf ___
female,When ur too lazy to get up from bed and turn off the lights https://t.co/otRwPmsgdr
female,''crosses fingers for an amazing and beautiful gleggie reunion scene where Maggie tells Glenn shes pregnant'' NO
female,I wish I could go back in time and stay the fuck away from u!
female,Lauren Holiday retiring is going to hit me the most when they play the next game and she's not in the starting line up _
female,"Dinner this evening - Tart with ricotta cheese, peppers, courgettes, chorizo and fig chutney.. Scrumptious __ https://t.co/9IGiWrxjKK"
female,#WIN 2 random @jumbies stuffed animals https://t.co/rtU2IWcQjL #giveaway US ONLY 11/13 @bassgiraffe https://t.co/IXj4wmvSmr
female,@AaronCarpenter roll off the bed with the blanket and roll down the stairs to the bathroom_
female,@jspringfield211 haha. I'll see your gluten and raise you my cereal allergy (try explaining that one to people...)
female,@RoyallyKate was just thinking that.   The slip could be the runway/red carpet version but our girl keeps it classy :)
female,The Cyber Activists Who Want to Shut DownISIS https://t.co/CPab6Y9Rhx
female,I have to cook my tea and I actually cannot be bothered why am i not a child anymore I miss when my mum would always cook for me
female,i need help guys which page was the costume party when mara was wearing the green emerald dress (in mara dyer)?
female,"@THE_HOEOLOGIST Lol, so you say."
female,_________ You done went to college and got grown __ https://t.co/jc7vODtoJG
female,@sadisticglitter How about I ask you and we can go as friends it's okayy not anything more #Justfriends #FRIENDS ___
female,"@Nikiperowicz blessing of the innocent face, curse of the bowels"
female,"""Spectre"" world premiere: Daniel Craig and his co-stars certainly looked like special agents in their sophisti... https://t.co/nFN8T1AHwN"
female,And possibly an update to play old school games ;u; please be true! https://t.co/5OIOpNcS4M
female,CONNECTICUT - I will be at @COMIXmohegansun this Friday &amp; Saturday.  I will be the one in costume telling dick jokes.
female,@BrinMooney and i are both watching the best of me_
female,The main strength relative to that be a elfdom shopper: KCK
female,@BREElluminati @InfamousES @Jbeezy__ but asking if it's the bay bridge is dumb seeing as how Virginia and Cali are 2 completely different..
female,Dude .. this is YOUR specialty...+ I can't speak for the men.. and your MY reference... so.. deal!!!  https://t.co/DMRwM8HpZ1
female,"The odds of you being born: the exact time, place, to your specific parents, your DNA structure etc., is 1 in 4 trillion.
You're lucky. ___"
female,Coming in here with the worst attitude while I'm trying to help them _
female,ASU does the f.ckin most _
female,I like and dislike this shift at the same damn time
female,"@neyonx02 I've had all of them, I just wanted something different and I entered 'one chance'"
female,4AM and halsey
female,Im hoping all the intestines and stuff were from that other guy and he was ontop of him #TheWalkingDead
female,Friday the 13th. _
female,Too open with some people and too held back with others _
female,Soooo... where should Travis and I book a room downtown. (side note: we're not paying)
female,@magnifier661  I would buy you a pinata and ship it to you. but lord trump don't want us spending money on those damn Mexican products
female,Tyler just dangled me over his stair railing on the second floor and i almost died https://t.co/ZZCwCzLAQc
female,"The Bird and the Worm
q voz cute mds"
female,Mansplainers will be blocked (and mocked)
female,@Jetblacksami GO TO MY TUMBLR TAG AND YOULL BE GOOD
female,if y'all need a movie to watch on Netflix watch The Interview
female,Having two separate conversations on two different sources with the same person. @___dawnyiel
female,"#BADASS!!!! Yall wanna study the roots of ""Latin"" American dance? Here's some research for you #Afrikan #congo... https://t.co/DgqNSL4sh9"
female,caught somewhere between being tired of your bullshit and being too sensitive
female,I've been bumpin' to too much Spanish and trap music lately_
female,That's really all the explanation I need .
female,@pratmustdie I literally had no idea what having a bunny around the house means and I regret the decision
female,This weekend made me realize my passion and drive to become a surgeon
female,Noooo I've managed to avoid TWD spoilers all fking day and someone's just ruined it for me with less than 45 minutes to go_
female,Lord please allow me to forget about the information I just recieved and give me the strength to play my heart out in this game___
female,WHO Says Red and Processed Meats Cause Cancer #MarjorieMcCullough https://t.co/Cxi8x9jsmQ
female,I'm gonna fight the dog next door if it doesn't stop howling
female,@sxnnyy and the window was beside me and i was freezing too.
female,my brother miss me and i just seen the nigga this morning #c
female,Ripped tights and Doc Marten shoes is such a cool look on a girl.
female,"The boys singing ""safety dance"" rn makes me miss Nate and Jeremy ______"
female,@AnneMac10 And then she cried on me.
female,Yay I'm in to win a 20 amazon voucher with @frazzledmumblog and @carsonsmummy https://t.co/gPS5kXoxUV
female,Shannon better hop the fuck up out those feelings.
female,@michelle040 @Forever_SAFE @officialnichols Love scenes :) They showed SnK on the roof and Stephen did not mind. LOL
female,"By the end of the day i'll prob block a bunch of random spams that follows me since 3 days ago, cuz it's weird"
female,@ELLEmagazine @NyxCosmetics So why don't you have 1 of NYXs Vlooger of the YEAR? MYKIE of @Glam_And_Gore ?Every one but her? #upsetZombaes _
female,@Lanestakeover Got me on an Adele kick and I haven't stopped sobbing in like an hour.
female,@JoeManager where are the infos about Latin America shows?? 29
female,My dad just put on The Interview.....okay let's watch the interview
female,And the violin
female,Untranslatable Love Words from Around the World https://t.co/r1B32bWrqK
female,"Dark, tall and handsome. Or climate action, more refugees and marijuana legalisation. #Canada's new #PM is promising either way. #Trudeau"
female,Love coming to work and all the trash cans are over flowing and everything has been left for me to do __
female,"missing my truck, the beach, and long rides with mama. https://t.co/ubTa7Kj0Hj"
female,Madhurima Nigam rocks with her Indiyskyie Menswear for ABHD... Amal Malik and Armaan Malik with Madhurima...
female,@rayascoop at the #SPECTREpremiere https://t.co/yfxgwOXSPo
female,@anthonyhc umm. Get home asap. There is a wasp in the bathroom!
female,I only started cuz of Netflix and I like it _ https://t.co/bu8MPrdNcL
female,Who thinks Angel and Cassie should be this for Halloween ___ #goals https://t.co/YlyezKDY8B
female,Parents- Learn insights &amp; tips on helping our kids navigate their friendships w/out the drama. Listen: https://t.co/cywmdlJctC #talkradio
female,"2 tests, 2 training calls, plus law and regulations revision. A Monday full of fun for me ___"
female,i can't believe adam and eddy wrote that episode tbh THEY ~KNOW THEIR VISION
female,https://t.co/nMwqKdIefj  Games only you played and like
female,"Jones' Motto: Friends come and go, but enemies accumulate."
female,"imperiosity: The worst feeling ever is like, well Im really fucking used to this happening but it still... https://t.co/lCy9ICjUij"
female,@BlasianYeezy like me jack in the box tacos_____
female,"""Not all girls are made of sugar and spice and everything nice. Some girls are made of sarcasm and wine..."" https://t.co/e47OMP9Yvl"
female,Policeman slapping this woman on the face and threatening her in vulgar language (PG 18+) https://t.co/Ps7GjQlRab
female,Stats for the day have arrived. 1 new follower and NO unfollowers :) via https://t.co/GHwF5TfqEd.
female,doctors think you got all the time in the world to sit in a small dry ass room
female,@melizabeth143 is it of Emperor's New Clothes by Panic! at the Disco because I feel that song would compliment your voice and vise-versa
female,"Getting ready to become a media Ninja! Check out @preendotme and their incredible make-up, skincare and hair tutorials and inspirations."
female,Me and kiki back in the day lol  https://t.co/Spw68B3XtD
female,Google Talking Heads phone cases and one direction ones come up... No thank u Satan
female,When you do as your told for the first time like ever and wear your glasses... https://t.co/tcRNnpUuD3
female,I've become such a sucker for candles it looks like I'm throwing daily seances... Bring out the Ouija board
female,You are the best https://t.co/gKIQ5v6DWY
female,"one year ago today, my favorite person called me cute and I'm still not over it. https://t.co/yx9UymrKRi"
female,@BaileeMadison Love this! It's so true and it made me smile while reading it. :)) https://t.co/0OTliEf8lB
female,#Inspired by @Mattieologie and all of the other attendees from her NYC meetup! Great convos with great people!
female,And he did it again! @LukeChrisMuzic new video for #Famous .. Check it out! https://t.co/BFs86f9HbK ..Cool visuals for an amazing song__
female,Can I hit it in the morning?
female,@JonahGreen so are we supposed to play the song in the background and then film it?
female,I liked a @YouTube video from @stuffbymc https://t.co/lQaaRZ3kIJ Coin 2.0 Review (NFC and EMV Update)
female,@iamBELLA___ ayo go to the 215 exposure page
female,I've gottttt to move on and be who I am
female,Who remembers Twist and Pulse from BGT? Just spotted them on the tube and got disproportionately giddy about seeing minor celebs _
female,Season 7 and still everyone from Scandal is showing up on Greys _
female,I'm live RIGHT NOW on cam guys so come and play https://t.co/1v33Lz91X3
female,"That awkward moment when Casey's been my friend since 09, and just retweeted me and isn't following me anymore.... https://t.co/9Mg29DktC2"
female,Yall check out @No_Cut_Card in his acting debut.... Next Friday: The Remake https://t.co/RQprorM4yZ
female,Ella sending a video of herself eating a cheese string to the group chat has just confirmed her weirdness _
female,I don't care how far out there I seem lmao the fact I'm living a beautiful dream and have the ability to look at the world with
female,Just wanna go to sleep and never wake up again .
female,"EVERYDAYILOVEYOU Forevermore

and what makes it last

#PushAwardsLizQuens"
female,im finally listening to fx's album now and it's so good!!!! i love itt
female,"""I like to listen the #blues and some #classical."" - Peter Tork

----
Yep same with me. Same with me...."
female,HAPPY BIRTHDAY B_ love and miss you tons!!! hope college is treating you well_ https://t.co/AVv1w7xwSG
female,Sisters make the bad times good and the good times unforgettable __ #AppState #BetaChapter_ https://t.co/Cgi5BLvuH4
female,JUST TO MAKE IT CLEAR I DO NOT HAVE A LANE PEOPLE HATE ME I STILL RECIEVE SHIT FOR MY TWEET ABOUT JOSH AND HALSEY DNDEIDNSJNR
female,Happy Happy Happy belated Birthday to the one and only #DirtyDonnieDamnit Kristian Bruun!!! @thebruun_ https://t.co/53iDwuehee
female,@lsumwm it's rmouto9@lsu.edu and I'll be there!! Thanks
female,"But the man's story was very strange. He said a creature followed him the last ten miles. One woman said it was likely a deer. He said ""no""."
female,Get high off the truth
female,Just Voted for @onedirection for #ArtistOfTheYear Go Here https://t.co/3yiQXHTbWO and Vote for your favorite!  #AMAs #OneDirection
female,"We played our hearts out and I couldn't be more proud of each and every one of you. Great game girls, I love you all...keep your heads up __"
female,@chIomurphy the biddies need me
female,tbh the hardest and most stressful thing about college is still not knowing what I want to do
female,I no joke just saw elise and starting balling my eyes out____
female,This guy literally grabbed my arm and tried making me give him my number. Lole wtf that shit was scary
female,"I remember getting into FB fights abt how ""judgemental"" I was and ""how I didn't have all the facts"" and ""CBC is bad"" https://t.co/C9s1shFizf"
female,2 people followed me and 3 people unfollowed me // automatically checked by https://t.co/clGMSjXagp
female,"The 5th Wave is such a good story, a sister trying to find her brother, a boy trying to fight how he was born, and trying to keep promises _"
female,Feeling the aftermath of my workout yesterday. Hurts so GOOD!
female,"Everybody white and I am black , This teacher really don't care about my racist needs during group work"
female,Yesterday we went up to the mountains and it was amazing and beautiful https://t.co/k79Snzhl3a
female,THE NIGHT SHOW _ FRIDAY _ 10-2 _ ID REQUIRED _ $10 MALES _ $5 FEMALES _ COSTUME OR ALL BLACK _ https://t.co/CnZPIr2Uu6
female,"Told me I should go out and do my thing, damn right I do my thing ! __"
female,Grit and resilience building by Cognitive behavior methods - keeping track of ur thoughts and reframing ur thoughts #mindfulness #NODA2015
female,"Hi princess of light eyes _.
You and a great makeup artist __ .
You are awesome Lottie .
Please follow me babe ? __ @lottietommo x525"
female,@Cinderelmo and getting songs stuck in my head :(
female,"Turn on BBC parliament if you enjoy MPs talking tampons, condoms and tax."
female,Having the time of my life already and I've only been here a week #lovinglife #friends #fun #bestdecisionever
female,I wish the best to my exes and my ex best friends.
female,shopwtd starting off the week right ___ #Monday #ShopWTD #fashion #collaboration https://t.co/JLpqQwt6fA
female,sometimes when i get fed up with life i imagine a happy little thought of running away to NYC and becoming a dog walker.
female,Sometimes the wrong things lead us to the right places
female,Some people are soooo full of bullshit and lies!! OMG get me out
female,Maybe you edit your skin  And if I did what's it do with you hahahaha https://t.co/cdC6KiQYEs
female,Of course dad is angry that I'm telling him it was wrong to leave a fucking debt in my name and I don't like it of course he is
female,@chittaphon_ten ohp now they're going down the snarky route 'thanks my fans' cute x
female,enjoy the splash! @JamesENicol #geaqa
female,@jay__612 text me the time __
female,I Just Voted for @onedirection for #ArtistOfTheYear Go Here https://t.co/NtAW5wPe0t and Vote for your favorite! Yes
female,"Great read, inspiring and lessons for us all to learn from https://t.co/ZvV62zeDnG"
female,ed for @onedirection for #ArtistOfTheYear Go Here https://t.co/HPSqRsaqDT and Vor your fite!  #AMAs #OneDirection
female,Ready for the weekend. And it's Monday.
female,I love being at the doctors _
female,Industrialist relative to the bride dresses that refreshful now copernican universe figures: lgev https://t.co/AxEDYyFvWF
female,"OMG STOOOOOP!! Aurora totally did the ""but that's none of my business"" first __ @anabrendac https://t.co/vHXdq556fi"
female,"Your Travel Guide to Barcelona, the City of Dreams https://t.co/u1Y2yXvNJH via @TheBeautyofTrav"
female,My hair is so soft... I really just want someone to play with it while I lay here and study!
female,All I want to do is go back to bed and sleep for the rest of my life
female,@sprintcare hey i have 2 lines with u guys and last month i didnt use my phone i was out of country and the other line i have wasnt using+++
female,@Grimezsz FLESH WITHOUT BLOOD IS MY NEW RINGTONE AND NEW ALARM
female,NEWS: On the Charts: Pentatonix's Self-Titled LP Grabs Number One: A capella group Pentatonix scooped up... https://t.co/zfI2OcZMPp #GCPR
female,Being in love is a wonderful feeling if it's with the right person and the feeling is mutual.
female,It felt like nobody was at school so @kaatiee6 and I decided to go home. #jk
female,_ #MILEYCYRUSMAX #Black and #White #GraphicButterfly #ShortSleeve #T-Shirt #M https://t.co/ouKT37xDDj https://t.co/9v1sNmsdo2
female,Managing #stress is as important as making healthy #food and #fitness choices + getting adequate #sleep :) https://t.co/stvkPsesrc
female,"@Tomi_Tapio Who gets engaged at 17-20? I know absolutely no one. And even if, with the current divorce rate, chances are good :P"
female,"S T R O N G    S K I N N Y
Today I put to practice some of the techniques from yesterday's strength_ https://t.co/qPD3jduOzL"
female,@Noctasigh also could you send me the details through? annasleypark@gmail.com
female,Friend boy will visit me at work just for the smoothies..._
female,"I'm a baseball player, Casey is himself and bailey is the weekend_ @BaileyDuplessis https://t.co/VT1MKJpSmT"
female,Michael always looks down in the album covers ___ @5sos
female,The perfect allergy-friendly and gluten-free fall treat! Check out our new recipe! - https://t.co/cWPfEuMR8b
female,"@karldriguez1 click the link, and fill out the form. It will be posted here: https://t.co/qWVVJpHpth"
female,"I get high, and I love to get low. So the hearts keep breaking, and the heads just roll. You know how the story goes __"
female,"in series 6, poultney and her partner, bbc radio 1 presenter comedy dave, were eliminated in week 4."
female,Green tea helps u to lose weight too. Hence and therefore very impt
female,There is nothing worse than the sharp image of a fuzzy concept  ANSEL ADAMS __ https://t.co/q9tkw6Juai
female,"wrestling starts at 3:30 and Sydney says ""I might be a little late"" .... it's 4:20 and she's still not here"
female,@DintheD @thepagewillturn And here I thought there were different backgrounds &amp; lighting...
female,@SohaibFayyazz No im not and yeh still getting ur messages but cant reply _
female,I shopped at a bookstore for the first time in a year and loved it https://t.co/GnXfcToInf
female,"""Ugly barbie"" literally the best thing I've heard all week__"
female,Next-generation #construction #robots for on-site and off-site construction https://t.co/2nN2TYiUKG
female,Fantastic screening and Q&amp;A with @kimlonginotto at Goldsmiths tonight_____@MediaComGold
female,Marquei como visto The Walking Dead - 6x1 - First Time Again https://t.co/PUNFNzYL6E #bancodeseries
female,"So just hope for the best,
And just say, ""Fuck the rest"""
female,"I go to school, I work and I'm the volleyball manager just bc I want to sit and take a breather does not mean I'm lazy..."
female,"Don't read the comments, don't read the comments... :)"
female,Yea ill send you the invite. You have the same #? https://t.co/WTmiLbXyYE
female,"I will sing of mercy and judgment: unto thee, O LORD, will I sing.
Psalm 101:1.  https://t.co/FYXFssXQ7z"
female,@VictoriasSecret secret rewards start tomorrow!! You know where I'll be bright and early _
female,Where the mature people at ...
female,Range himself separate as against profitably push the pen thy buying printing: WkQLexNT
female,@_tash_evans_ me too! But then you'd only get about 7 that you need and have to trade the rest with your friends _
female,"I'm just to deal with undiminished enthusiasm is the secret to success. If you are, change it. Where does."
female,@MajesticOakley worth the wait?
female,Body art and chill
female,"Home to, make dope ass life partner decisions and make endless amount of love without a worry in the world"
female,Trade in your scars and all the lies you've lived baby girl
female,@FrankAmbrosio it was complete bullshit. I watched it last night and am still so upset__
female,@Shelbyleighc_  @ELIZADAGAWD BITCH YOU DAMN RIGHT I LIVE THE HOE LIFE AND I LOVE IT
female,I found a list of museums and the days they have free admission. Just letting all of y'all know ______
female,Its really ridiculous how effective moisturizing is for skin problems. 3 days into a simple routine and my skins twerking upside for me.
female,I find it weird how easily I forget the meaning half of my tweets ___
female,"I, I'm not the prettiest you've ever seen
But I have my moments, I have my moments
Not the flawless one, I've never been"
female,LOST GIRL - The Making of an Episode: Hair and Make-Up https://t.co/uUDqyWDhh2 via @YouTube
female,"""When you do that to me, as an Aries and a fucking human being, it pisses me off."" - me"
female,its for the best i hate 2/4 people in this house anyway no family of mine
female,The 7 Best Snapchat Stories That Ever Happened - https://t.co/cNAwInHU4m
female,Wix has relaunched and added additional components to its Wix Music platform. https://t.co/ILkExIpxix https://t.co/go7wcdbkP9
female,The Oliver Warbucks? Oliver Warbucks the millionaire? https://t.co/JDSvXFWGFk
female,"""Hello from the other side"""
female,TSCHNEI JUST CAME IN TO THE COFFEESHOP AND DIDNT LEAVE ME A TIP
female,@ArianaGrande I LOVE YOU SO MUCH AND SOON IS MY BIRTHDAY
female,"@PurelySocialTip Yes, the new features may saturate, but there is still potential for effective marketing through these mediums #contentchat"
female,Haven't watched any of the debates so far but dear lord. All the Republican debates so far in under two minutes https://t.co/o9iscOsbgM
female,What do you think people think of you?  They I'm said I'm smart and funny https://t.co/dW0UQKd5Mt
female,@allynsays 23 is so good ;; the lyrics and the mv are the awesomeness
female,Will go and see it this weekend! https://t.co/nHDwkyBfvn
female,Only hate the road when you're missin home
female,@recognize_cj no I was in park and pressing on the gas to warm my car up in the morning and out of no where my engine sounded like it was
female,@heatherdaune You knew and didn't tell me?! WHAT KIND OF FRIEND ARE YOU?_
female,I was a good ass girl to the wrong dude. It is what it is.
female,Victory over the Darkness: Realizing the Power of Your Identity in Christ by An https://t.co/5EvaXlsUfI https://t.co/PI0OiAowa4
female,"""It was a nightmare- but no more than that."" - Silver on the Tree Susan Cooper https://t.co/xWwIjFYkt9"
female,9 Extremely Matted Poodles Finally Get the Care They Deserve Thanks to Rescuers (PHOTOS) https://t.co/l7wIKhwTuw via @OneGreenPlanet WHY?!?
female,I'm tired of work and school and I just hate everything
female,"Beauty and the Beast's forgotten, worst house servant"
female,Thank you to @GoddessFish and The Reading Addict for today's TRIANGULATING BLISS tour stop https://t.co/56DDEISyt2 #TRIBLISS
female,15 Times People Use Selfie Sticks the Wrong Way https://t.co/Hq0K02HspP
female,@TheVintageYear spluttered once in the intro and now twice with your tweet
female,"Meet 77-year-old V Santhanam, he #fights against corruption and helps the needyTimes of IndiaTwo murderous attempts_ https://t.co/JOxcyJkW1t"
female,The inner hyaline shoal soldiers two-tone tattoos in global themselves fashionable chinese characters permitted: iSAsdI
female,Pink and Green Ball #girl #female #pretty #fantasy #green #pink https://t.co/KnckYfQGgw @journal_eu
female,I told Henok I would pay him $150 just to put on and take pictures with me in the bacon and egg costume and he still said no ______
female,Restarting Gossip Girl has been the best decision of my life lately lol
female,"@BelleAndrews_RP
Half capacity not good. Are you free this weekend? I was thinking Sunday maybe we can call Libby and see if she's up for &gt;"
female,"i saw a ""class cancelled"" sign on the door and i was so excited only to realize it was for the class before me _ #gmfu"
female,one person followed me and one person unfollowed me // automatically checked by https://t.co/LbyWq17f41
female,@_kittyL when? I'm off Friday and Saturday _
female,My nails are in the shittest quality and it suuuuucks
female,My days are backwards. I wake up tired and go to bed wide awake.
female,"""PwC makes it real!"" We deliver the drivers of success on Major Programmes! #customersuccess #OOW15 #pwc"
female,"Nothing drives me crazier than the SAME three generic hold songs on repeat over and over_

_you know the ones Im talking about."
female,"I wish this group of boys that went beaching for that week, would sit back and look what they've lost . put all of this stupid stuff behind"
female,Wow this couple next to me is so cute and lovable I might just gag from how cute they are talking in baby voices and touching each other
female,@JoanaMano7 o que seria de mim sem ti? Love you to the moon and back over and over and over again __
female,#universitychallenge continues to humble me and remind me of my ignorance about almost everything.
female,I hate every one and everybody except my son lol he makes everything better
female,"@surferbay1962 herself into a blevium and had a stroke. She's the best thing out of the whole thing , pray will ya'll. I lost my mom to pain"
female,"After Company Raises Minimum Salary To $70,000, Revenue And Profits Double https://t.co/7sCRRzYwb0 via @thinkprogress"
female,@sara_bahadur stick it on our doors so the chg snitch knows who we are and what we did
female,New friend! She's pink and glittery! #skull #Halloween https://t.co/IdFZfsPGxW
female,@lmaokaylinx @charlieputh but then i opened the picture and OMGG
female,I need more money and less problems
female,Lowkey have the juice right now __
female,Can @Beyonce &amp; @NICKIMINAJ just make an album and tour together already? #FeelingMyself #Queens
female,"Over 22 Veterans commit suicide EVERY day. _
Help me and this badass group of Hosts spread_ https://t.co/zXwwp1cIqm https://t.co/blCF8KLobo"
female,@STAWomen Thanks for the follow!
female,I'm playing WordBrain and I've just reached brain size 690! #WordBrain  #words
female,@Aliwat1 @ljmassaro @TheWalkingDead booooo! Guess it's just me and Laura then
female,Today has been such a productive day! 3 classes done and I've made almost $200 before 1:30 woohoo!!
female,I liked a @YouTube video https://t.co/XaA9IFKCEU BEST AFFORDABLE MAKEUP BRUSHES AND THEIR USES! | Cheap Makeup Brushes
female,"all my life I've been waiting for moments to come,, when I catch fire and watch over you like the sun https://t.co/poppkg6Cvq"
female,this taxi driver has music taste_ come on vouge let your body move to the music __
female,@leedsparadise his name is Tapsi and he's the laziest cat in history we've had him for four years
female,@tracenarry AND ITS WRITTEN 'rendez-vous' ALRIGDHT JASIABSJABDH
female,Chill with the emojis
female,"https://t.co/nRN2mGLd2E
Am I the only one who loves the part with Merlin and Regina's face? :D #OUAT"
female,And I still have to inventory _ fml I don't wanna.
female,Everybody feels differently. That's why it's easy for some to walk away and not for others. We can't all process feelings the same.
female,@alphy_alphine Moose Jaw is one of the cheaper cities. I'm living in Regina and it's 1500 a month plus utilities. And it's in the new area!
female,The things I would do to see @ThomasRhett and @bretteldredge on this tour ______
female,"Q5 During the holidays, ALL brands are competing for attention on social, how do you stand out? #contentchat"
female,Taco Bell dates and T-Swift jams with this girl make my day. @britwil2014 https://t.co/P5GRfVKFEz
female,good news is that I won 8 at my work sweepstake 4 uruguay being the biggest loser of the tournament and least disciplined! #RugbyWorldCup
female,I loved the 1st album and everything but this one is so lyrically beautiful and it IS 5sos #SoundsGoodFeelsGood
female,@LisaCT68 me and my mum said the exact same thing!!
female,"""Its not enough to complain about the problem we have to get in there and fix it"" Morgan engaging audience how to be involved @ShawneeNews30"
female,I need this for when my wife and I live in our huge house _ https://t.co/LQpuTJQbCE
female,I Just Voted for @onedirection for #ArtistOfTheYear Go Here https://t.co/YmYJAPyvNk and Vote for your favorite! _____
female,Number crunching for the past day - 2 new unfollowers. Stats via https://t.co/pLAN79mL4p
female,When i realise @EthanDolan and @GraysonDolan still dont follow me..__ 2 https://t.co/3pdD2acgNA
female,@accesshollywood @amellywood love stephen and Olicity and his interviews __
female,So Sexy So Soon: The New Sexualized Childhood and What Parents Can Do to Protect https://t.co/sMfwSHFcOa https://t.co/r4n6jlYTQ8
female,@TrynaGetDaKEY I actually got them from Kmart and Ross!!! I was shocked!
female,"I can say whatever I want about my family, and Idc who you are, but if you say anything about my family it pisses me off."
female,"ang and i preparing for night class like: ""wanna get wendys before class?"" ""yeah then can we get starbucks after wendys?"" ""yeah"""
female,"""I Believe in Finding Time for Workand Life. Do You?"" @richardbranson on @LinkedIn https://t.co/8Ufk4FG5Ys #worklifebalance #careeradvice"
female,nigga did 25 years in the animal shelter https://t.co/UVib9eqrub
female,"@scotthoying ""WE COULD BE KINGS OF THE WORLD"" ______"
female,Chinese village slaughters dogs and gives retirement homes as food https://t.co/lCoYPUgIf4 via @MailOnline
female,Lmfao but lie from the inner core of her existence xD
female,"@ChrisOflyng you should have stayed with Matthew, he can take care of you and cuddle"
female,@marryysol went on a drive with her and 10 minutes we've almost died 3 times
female,"How to #Report a #Fake Facebook account.
1. Got the the #fake account's Facebook page and look for the 3 ""dots""... https://t.co/Q1hdR5cgQu"
female,@kimikubox yeah I will! I am what's the plan? Text me xx
female,Hate being in the Green Hills area. they traffic ALWAYS sucks
female,"@ItsLeeHinchy #LeesQANDA if you could meet anyone in the world, dead or alive, who would it be and why?___"
female,https://t.co/EROGWTFTYo Sissys on the job train Sissy Secretary https://t.co/yRn2SPStrY
female,Every time I'm away from the lab I realize how many papers/journals are behind paywalls.
female,"It's lovely to finally sit down, relax and watch #Penguins with the family! _"
female,"EVERYDAYILOVEYOU Forevermore

and what makes it last

#PushAwardsLizQuens"
